"year","month","calamar_anomaly","bolivar_anomaly","manaos_anomaly","obidos_anomaly","tabatinga_anomaly","timbues_anomaly"
1991,6,-0.6210627290632009,,-0.357407384660078,0.026695130179549345,-0.03998232009742941,0.8104499184158912
1991,5,-0.33041921541532365,,-0.3991322636634544,-0.1320703040203659,-0.18410127209713611,0.834087672184968
1991,4,-0.10126491615567841,,-0.5391811594163911,-0.30601833537733636,-0.5528719797749911,-0.1365208691347033
1991,3,0.004166237386474159,,-0.6119937358615767,-0.40285681248253435,-0.38642043257501474,-0.4000048638796181
1991,2,-0.5121852076120369,,-0.08462147992426478,0.5796429429686236,-0.49146116784184457,-0.2400050691516165
1991,1,0.019753679593320722,,0.7970914897619812,0.47104316991325823,0.5211479012320862,0.5532723570169739
1990,12,0.12541724686140646,,-0.29316949737178816,-0.05571721042289737,1.2186748187856702,1.7406014026756378
1990,11,-0.014382289513814858,,-1.044111932750714,-0.7214990317872013,0.5536387293596063,2.08733369124213
1990,10,-0.3047530802350615,,-1.181219118327012,-0.4151105881069178,-0.8084474255445574,2.33355897075611
1990,9,-0.4913461903172493,,-0.08115069702120908,-0.07182625593499056,0.5917647885681981,1.9931997072400949
1990,8,-0.5317594545806877,,-0.4612227973738991,-0.19067459689246669,0.31224764315009024,
1990,7,-0.44099203639527557,,-1.048346639076467,-0.32382218332656887,0.9165333431435828,1.6509432773944563
1990,6,-0.2820007805068575,,-0.8834017612918685,-0.36365710160666304,-1.1266826551262845,1.240552256841266
1990,5,0.3485390282178002,,-0.34313084445268127,-0.2544532996773792,-1.4694256034245612,0.6376579174050423
1990,4,0.22969411577259083,,-0.0008749382667066,-0.04916283929533269,-0.5118678526185536,-0.02277616860548914
1990,3,0.3820354455576458,,0.3091470874845931,0.12738335100600265,-0.2102339283022058,0.8234190285673786
1990,2,0.34465688345372153,,-0.29811410803578137,-0.7868198524882416,0.36705812976329527,1.3424226732513969
1990,1,-0.14593882251271603,,-2.8337878829654226,-1.0802452447130544,-1.631993042710366,0.30448340972043175
1989,12,0.3491434302254609,,-1.279704126628875,0.818709363388572,-1.9357337138533905,0.5476465563119421
1989,11,1.0762445162589087,,1.0971352479710152,1.5826692576994423,1.024600072388846,1.5229132375946883
1989,10,0.9898508069087448,,0.6375919529406436,1.1131928686836945,2.3536527880525164,1.998841971558018
1989,9,0.3320497079989104,,0.9866701140743587,1.1268959450166223,0.6162622542626086,1.6206514611862195
1989,8,-0.2604078441136962,,1.1747178035197525,1.1106139924288196,1.674360029707764,0.7463416213347178
1989,7,-0.37919734579985703,,0.8487496324581428,1.3285145157668674,1.881770955315726,0.16466304532157697
1989,6,-0.3768864237088146,,0.33863299106992983,1.5899959098209382,0.9687441952649591,0.20731972873859777
1989,5,-0.29889472088267627,,0.3884046026291332,1.5643388455419576,0.30881218981192343,0.46249055694059554
1989,4,0.6780260781428372,,0.5329210779743809,1.569742482449999,0.2645084791918756,0.5674573001013223
1989,3,1.4064312521562736,,0.4570749583300561,1.1560349952218527,0.2099869233522479,0.5157929248391712
1989,2,1.7094338147722974,,-0.02720285515309693,0.5614839689426192,0.48813348846820886,-0.05889420844800869
1989,1,2.0053816319899425,,-0.717454680449937,0.30851717660976524,-0.5040420725976916,-0.8230550452140218
1988,12,1.5733808318731712,,0.01622565052131039,0.5743161288809151,-0.9804000231809166,-0.9366846166301096
1988,11,1.640440967198182,,-0.385543184410732,-0.21860784856956392,0.09927303690404705,-0.6495882992036751
1988,10,2.197238614683523,,-0.522521151155085,-0.7855661108646446,-0.3327168807746757,0.15564497188766926
1988,9,1.8990706686951753,,-0.7114018963444524,-0.7184699891690848,-1.4744989614904767,1.041176358708604
1988,8,1.1018818678207398,,-0.7433532173012983,-0.46522636187106237,-1.6122393252399654,1.0780955245030823
1988,7,0.30610951425695276,,-0.5013535964642701,-0.3537698668444037,-1.5217024281949363,1.035081175561354
1988,6,-1.0408900837216846,,-0.578849923678659,-0.40874625277421467,-0.7720502732345719,0.6866090752813998
1988,5,-0.8093061620640231,,-0.6856322778866951,-0.5644471673046435,-0.6440116463721112,-0.13538390057562294
1988,4,-0.21486478106650658,,-0.5996709664258185,-0.5526950378065544,-1.4068656791352492,-0.2021406055973457
1988,3,0.0023943642344623596,,0.22428564433500056,0.010059686298713507,-0.48755669112529415,-0.12437121755988315
1988,2,-0.07241756590447301,,0.22757752107742274,-0.2169289026488818,0.13227653774406264,0.08440391240832908
1988,1,-0.2147928838537992,,-0.026680384428781158,-0.3975938033992948,-0.47588756643632274,0.27068023497472976
1987,12,0.5324606113765509,,-0.10568784061149171,-0.43120013723316347,0.44734508798980105,0.4704319500031937
1987,11,0.5906008702224986,,-0.2781498576300506,-0.43526222624508665,0.5328770924279231,0.223540188545907
1987,10,0.16757253167022254,,-0.28826580877090263,-0.6689456793812729,0.05475663005250205,-0.005408926699084283
1987,9,0.01818819982521976,,-0.28639602079897647,-1.0012255060901005,0.0978314577677423,0.823217527378368
1987,8,0.07032218096826917,,-0.6899151067397497,-1.172456281491078,-0.2526644825271447,1.5376440563196805
1987,7,-0.9944785373010104,,-0.6781201608201348,-1.0194373500377214,-0.5726786734247918,1.776310106581263
1987,6,-0.7081342604720555,,-0.009660582645713902,-0.7045058597333953,-0.9473277684435059,1.6377003991154557
1987,5,-0.516333472775822,,0.30616097248383967,-0.24589617728975152,-0.16692619587939825,0.9732560606385525
1987,4,-0.4017844869745381,,0.5886353739041167,0.005707220239212893,0.6691455824324973,0.40634765430635084
1987,3,-0.024943107253714306,,0.6003655918449404,0.24028240062092315,1.6268024089318383,0.19514249448619755
1987,2,-0.18120004231713627,,0.7907921444967726,0.3917370378299647,1.338367519738615,0.17193860072920955
1987,1,-0.8490250692447803,,0.70184953019204,1.0659855251139474,0.9911569841733332,0.17778499875943898
1986,12,-0.1350227615129022,,1.5841381267271961,1.9302328582636852,0.48355624693451776,0.37682937913530173
1986,11,0.3584018164172579,,1.7692850865202443,1.9753540336171602,1.8328697206996143,0.667274283141269
1986,10,-0.1041346605709309,,1.1433597692791113,0.9361209991229161,2.174625538296045,0.7404488199184273
1986,9,-0.6936842102347412,,0.4446715009299574,0.3323596587516298,1.2044557298803122,0.8463125028835586
1986,8,-0.5953261257495527,,0.18392459577519127,0.3481844642222378,-0.1079559011044223,1.1071083591151136
1986,7,0.34514430367444177,,-0.2365467639622104,0.20200031343971458,-0.21710262343792439,1.2781355543805915
1986,6,0.6117260156791712,,-0.39896203395739355,-0.16453962634576416,0.4330957672011252,1.3208246723733577
1986,5,1.0027057315961123,,-0.5730883629510313,-0.021796443817542734,0.5881597530004212,1.0427132154024534
1986,4,1.2054649482371183,,-0.7126913953118539,0.10447332740139494,-0.07000954004811746,0.08993605355280869
1986,3,1.0833060209803649,,-0.6828043498995154,-0.050029441246016965,-0.9955984351534494,-1.0515224939463204
1986,2,0.3700671176261001,,-1.0395225021835444,-0.11039807001956102,-1.0329309403711622,-1.4980639283402273
1986,1,-0.21093296945050713,,-1.010572472439816,0.5221891912129256,-1.9901514145912507,-1.0497237754766147
1985,12,-0.06572419207875381,,0.2796548749758675,0.8051812442370588,-0.638861499258092,-0.5618174419969515
1985,11,-0.006535446489146495,,0.6140364676706698,0.820302161357096,-0.024613836102774057,0.062065345394577046
1985,10,0.25173794462153914,,0.6438841682602919,0.49921540792403774,1.609011783078653,1.0894684057105226
1985,9,0.10994331056443353,,-0.1396470658206718,-0.22979323355927292,0.7443441596752549,-0.7954799215482156
1985,8,-0.6672851147679121,,-0.8946298515925736,-0.9955282784232207,0.4630600462536766,1.285294327354277
1985,7,-1.5814969200106672,,-1.730944562235919,-1.3825530126914785,-0.27975173700703915,1.154841094488819
1985,6,-1.1640553696034406,,-2.301454168562707,-1.6464907486359068,-1.2086835281002517,1.4711705583722199
1985,5,-0.9502968999879698,,-2.565602626174979,-1.8958062467079855,-2.076727318051755,1.5490791419118612
1985,4,-0.7659108044164936,,-2.331138630836458,-1.5508529903828097,-2.326249815212856,1.1744111824260186
1985,3,-0.8188343247133963,,-1.493300690538075,-0.46894057982982773,-2.1349701091265274,0.8150272809914446
1985,2,-0.37310352765083304,,-0.7088037367234622,0.7107033641997895,-2.0527919910680232,0.2708278038964154
1985,1,0.41753772605908906,,0.38755106361123326,0.5887635577806758,-0.3916011203180138,0.7814364720030254
1984,12,1.1293716984475881,,-0.3554162543379159,0.27359269331614017,0.7688873613095241,1.054471112483329
1984,11,1.4390892876920682,,0.04320270335050601,0.5498179302464089,-0.34204833761088194,0.9572426561293006
1984,10,1.3818037262739196,,0.07532951518382794,0.3765161504838246,0.6683425921616986,0.8400328586353251
1984,9,1.2146372207014484,,-0.006268248624213323,0.025156871483999897,1.2175945090589757,0.7441378567869341
1984,8,1.467145253545164,,-0.12632496799021156,-0.20622208490047303,0.43206086198681803,0.6176418303586869
1984,7,1.1597928761102088,,-0.35843108323992856,-0.18531414705657934,0.6279164194529437,0.5903276985215588
1984,6,0.5739871850393008,,-0.4041563651195562,-0.04897896968207494,0.2602848421430342,0.658027600487563
1984,5,-0.07771048449060239,,-0.3680203641019127,0.28593705185827306,0.2586340259601011,0.3635869919360116
1984,4,-0.27729881813262347,,-0.09505862900506903,0.03656168849921777,0.14419818188443898,-0.10494423895753069
1984,3,0.6189141757759056,,0.1918249830209493,-0.05088581836066825,0.5834829446052546,0.7190052891486334
1984,2,0.7932859275452321,,-0.30940052419419656,-0.2790560071876276,0.07126650297757998,1.4947562879701441
1984,1,0.01822106652142501,,-0.12257624401965049,-0.31263223082711955,-0.3901255172697244,1.489287708097067
1983,12,-1.047591561748739,,-0.39459108328134346,-0.5141430317030942,0.44875508001950626,1.8264849176029794
1983,11,-0.9681871528262986,,-0.3050837844315816,-0.5718598436419872,0.26802963183230316,2.1486757474070184
1983,10,-0.6976129544811768,,-0.8875598506670106,-1.0696349407370136,-0.22871550158088705,2.2895570240215535
1983,9,-0.5549001455995006,,-1.595298640776367,-2.028601893557414,-0.025418767559846227,2.412401865865841
1983,8,-0.7790088339356658,,-2.5823485778122572,-2.2991068078387094,-1.1514350794677979,2.7979873175324843
1983,7,-0.7935054921052144,,-1.8230781311608577,-2.2038414941649775,-1.6656260674753345,2.916965192893472
1983,6,0.010019823370207617,,-1.3347618006988768,-2.211366373227989,-0.5641033080685445,2.8119715124507882
1983,5,0.292602000790352,,-1.3633306118141884,-2.3013815568536553,-0.36483246628378746,2.4202087978195976
1983,4,-0.38483118577038605,,-1.2268547548919866,-1.830769815834404,-0.7351951085974346,2.532435719682395
1983,3,-1.0231750206856276,,-0.5090934394960337,-1.3774139689562168,-0.38206267637177094,2.8992310017703127
1983,2,-1.271254114446378,,0.3866719572762237,-0.5908213610988626,0.8272218219944235,2.9099739294578706
1983,1,-1.128769527451041,,0.791064237395168,0.030384267393386014,1.9971641183753435,3.0731871633371792
1982,12,-1.0105838021882683,,0.6294407246259299,0.18976270906578213,1.9691110313231712,2.2698737430230502
1982,11,-0.2635406492110799,,-0.11691720894842711,-0.03407475695760313,1.5172791803663614,0.9872702360701552
1982,10,-0.4494700990557427,,0.0881169205108548,0.03744918286472461,0.9676329861600284,1.5920388938433376
1982,9,-0.7746713122198299,,0.4070125483116104,-0.02615553111164323,0.7661291032166507,2.4209593791110677
1982,8,-0.2584638608830223,,0.3526059237479494,0.0013188015319857255,1.1456593405192486,2.0859937765054517
1982,7,0.7571764598620065,,0.31158965875578104,0.4339611656872346,0.023693682851882943,1.1210614749797647
1982,6,1.7064850363168187,,-0.0998779133569876,0.9153928404294995,,0.6936933724525217
1982,5,1.4725633852563231,,-0.2849651191854502,1.101124050634343,,0.9034378463485401
1982,4,1.0666773215372651,,-0.6275281143906863,0.6555595775092223,,0.790056768875273
1982,3,0.7068865272062934,,-0.30064962148651736,0.6209420280836221,,0.7127054045562118
1982,2,0.8281934015144767,,-0.07259172347146399,0.7180064298406819,,1.0536477547642051
1982,1,0.5806616821835227,,-0.04385236758706357,-0.05140709724699424,,0.9179838194968983
1981,12,0.726541395818867,,-1.313494375969502,-0.9041076991788328,,0.17520811890618437
1981,11,0.6219038676649923,,-1.1395790080451245,-0.6756173482411665,,-0.3673045354494867
1981,10,0.6805791925078929,,-1.0998713740332078,-0.7941470393261495,,-0.25591260865652943
1981,9,1.3269553361096835,,-1.0649767221483184,-0.8948395823839507,,-0.10449939045960208
