"year","month","calamar_monthly","bolivar_monthly","manaos_monthly","obidos_monthly","tabatinga_monthly","timbues_monthly"
2013,12,8407.032258064517,23065.516129032258,89733.2258064516,140900.0,34205.48387096774,16791.7
2013,11,8534.8,33592.333333333336,75967.66666666667,121466.66666666667,28912.333333333332,17553.395
2013,10,7850.419354838709,50910.54838709677,72108.06451612903,138722.5806451613,24530.333333333332,16007.685
2013,9,7369.233333333334,62875.666666666664,104525.33333333333,187300.0,26621.428571428572,16638.245
2013,8,5564.290322580645,61246.12903225807,132980.64516129033,229635.48387096773,28940.645161290322,20089.735
2013,7,6649.258064516129,51599.3870967742,150751.61290322582,253983.87096774194,36710.645161290326,20312.805
2013,6,8228.933333333332,42433.566666666666,158376.66666666666,252530.0,42394.0,18345.18
2013,5,6258.935483870968,24271.548387096773,155938.70967741936,242290.32258064515,50609.354838709674,18670.17
2013,4,4228.933333333333,9223.866666666667,146973.33333333334,233423.33333333334,55475.0,18701.395
2013,3,3791.7419354838707,7310.4838709677415,126838.70967741935,213148.38709677418,53061.290322580644,17241.145
2013,2,3205.0714285714284,6244.035714285715,112517.85714285714,167957.14285714287,47793.57142857143,15751.825
2013,1,3668.7741935483873,9764.1,90792.90322580645,133564.51612903227,44650.32258064516,16181.395
2012,12,6854.967741935484,18028.758620689656,62502.25806451613,90486.45161290323,31013.870967741936,15413.08
2012,11,7858.3,33650.0,52742.333333333336,80860.66666666667,23323.333333333332,15498.79
2012,10,6413.741935483871,51817.74193548387,53658.709677419356,93461.93548387097,21459.032258064515,13715.63
2012,9,6501.666666666667,71050.6,72192.66666666667,157133.33333333334,17621.0,15164.385
2012,8,6193.290322580645,74899.51612903226,117265.80645161291,231180.64516129033,20173.548387096773,17469.085
2012,7,6417.967741935484,61058.12903225807,150558.06451612903,258267.74193548388,30581.935483870966,18213.69
2012,6,9000.766666666666,51023.933333333334,161890.0,254476.66666666666,44167.333333333336,17254.74
2012,5,9668.0,40820.290322580644,159576.92307692306,247619.35483870967,58588.06451612903,16383.05
2012,4,6585.166666666667,20394.966666666667,145843.47826086957,240213.33333333334,61887.0,15361.665
2012,3,4540.580645161291,8834.161290322581,133311.53846153847,231016.12903225806,54019.354838709674,14831.325
2012,2,6968.137931034483,11326.172413793103,119206.66666666667,195903.44827586206,50167.58620689655,14859.515
2012,1,11335.612903225807,20550.032258064515,103358.06451612903,150929.03225806452,46728.709677419356,15193.79
2011,12,13394.58064516129,35661.0,71862.58064516129,109689.67741935483,34599.67741935484,17082.525
2011,11,11401.533333333333,39638.46666666667,49630.0,91994.0,24962.0,18923.615
